,code,return,return_group,winner_loser,name,dividend_yield,pe_ttm_x,pb_x,total_mv,pe_ttm_y,pe_group,pe_tag,pb_y,pb_group,pb_tag,market_cap_group
1938,002497,-0.3697371778514927,1,loser,雅化集团,0.3065,39.8685,1.2224,1294327.71,39.8685,medium,medium,1.2224,low,pb_low,medium
1939,605089,-0.3701309746555536,1,loser,味知香,2.7944,38.835,2.7588,342240.0,38.835,medium,medium,2.7588,high,pb_high,small
1940,002368,-0.3705479123723695,1,loser,太极股份,0.7567,78.0443,2.836,1490769.2361,78.0443,high,pe_high,2.836,high,pb_high,medium
1941,002986,-0.3714011516314779,1,loser,宇新股份,0.905,15.7813,1.0351,424534.6683,15.7813,low,pe_low,1.0351,low,pb_low,small
1942,002060,-0.3718839395177769,1,loser,广东建工,4.4286,11.4967,0.9807,1314037.6347,11.4967,low,pe_low,0.9807,low,pb_low,medium
1943,603868,-0.3719837439674878,1,loser,飞科电器,6.2739,34.8099,5.3308,1596909.6,34.8099,medium,medium,5.3308,high,pb_high,medium
1944,605108,-0.3732521425349572,1,loser,同庆楼,1.9607,62.9692,2.3686,541580.0,62.9692,high,pe_high,2.3686,medium,medium,medium
1945,000821,-0.373498111912118,1,loser,京山轻机,0.7878,17.4021,1.6569,685785.1306,17.4021,low,pe_low,1.6569,medium,medium,medium
1946,001338,-0.3779182879377432,1,loser,永顺泰,0.8307,21.9973,1.718,634187.7742,21.9973,medium,medium,1.718,medium,medium,medium
1947,603163,-0.3779527559055117,1,loser,圣晖集成,2.8399,22.4378,2.4806,281700.0,22.4378,medium,medium,2.4806,medium,medium,small
1948,003011,-0.3809629465276237,1,loser,海象新材,3.3286,28.7286,1.3048,183276.66,28.7286,medium,medium,1.3048,low,pb_low,small
1949,603444,-0.3826014359659375,1,loser,吉比特,2.3556,20.311,4.0147,1980049.661,20.311,medium,medium,4.0147,high,pb_high,large
1950,002803,-0.3831658291457286,1,loser,吉宏股份,3.9349,30.9113,2.2422,612927.756,30.9113,medium,medium,2.2422,medium,medium,medium
1951,002304,-0.3832523786134004,1,loser,洋河股份,6.9792,23.6379,1.9449,10058533.7591,23.6379,medium,medium,1.9449,medium,medium,large
1952,603987,-0.3844862323707186,1,loser,康德莱,2.122,15.2829,1.2991,329340.3235,15.2829,low,pe_low,1.2991,low,pb_low,small
1953,600556,-0.3859506373745592,1,loser,天下秀,0.3045,183.2875,2.3909,920143.5498,183.2875,high,pe_high,2.3909,medium,medium,medium
1954,002541,-0.3868032786885246,1,loser,鸿路钢构,2.8955,17.4929,1.3052,1234433.8098,17.4929,low,pe_low,1.3052,low,pb_low,medium
1955,600763,-0.3875922939828566,1,loser,通策医疗,0.7366,36.8828,4.4871,1888901.9411,36.8828,medium,medium,4.4871,high,pb_high,large
